"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"industry_code";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value";"amount_of_food_per_av_wages_prev";"amount_of_food_per_av_wages";"price_than_average_wages_growth"
2007;2008;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;13.21;14221;16100;111301;Chléb konzumní kmínový; Kè / 1 kg;2007;2008;1;33.53;%;17.27;23.06;823.0;698.0;-15.19
2007;2008;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;13.21;14221;16100;111201;Pšenièná mouka hladká; Kè / 1 kg;2007;2008;1;48.72;%;8.21;12.21;1732.0;1318.0;-23.9
2007;2008;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;13.21;14221;16100;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2007;2008;1;16.66;%;23.41;27.31;607.0;589.0;-2.97
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2007;2008;2;5.06;%;8.49;8.92;1830.0;1910.0;4.37
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2007;2008;2;9.63;%;7.58;8.31;2049.0;2051.0;0.1
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;118101;Cukr krystalový; Kè / 1 kg;2007;2008;2;-3.49;%;22.04;21.27;704.0;801.0;13.78
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;117401;Konzumní brambory; Kè / 1 kg;2007;2008;2;-28.82;%;17.73;12.62;876.0;1350.0;54.11
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;117106;Mrkev; Kè / 1 kg;2007;2008;2;31.94;%;15.78;20.82;984.0;818.0;-16.87
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;117103;Papriky; Kè / 1 kg;2007;2008;2;-5.34;%;80.34;76.05;193.0;224.0;16.06
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2007;2008;2;-12.35;%;40.16;35.2;386.0;484.0;25.39
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;116104;Jablka konzumní; Kè / 1 kg;2007;2008;2;32.87;%;27.56;36.62;563.0;465.0;-17.41
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;116103;Banány žluté; Kè / 1 kg;2007;2008;2;-2.42;%;32.19;31.41;482.0;542.0;12.45
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;116101;Pomeranèe; Kè / 1 kg;2007;2008;2;16.57;%;28.54;33.27;544.0;512.0;-5.88
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2007;2008;2;23.68;%;68.5;84.72;226.0;201.0;-11.06
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;115101;Máslo; Kè / 1 kg;2007;2008;2;9.76;%;103.61;113.72;149.0;149.0;0.0
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;114701;Vejce slepièí èerstvá; Kè / 10 ks;2007;2008;2;19.89;%;23.58;28.27;658.0;602.0;-8.51
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;114501;Eidamská cihla; Kè / 1 kg;2007;2008;2;22.35;%;111.24;136.1;139.0;125.0;-10.07
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;114401;Jogurt bílý netuèný; Kè / 150 g;2007;2008;2;6.31;%;5.86;6.23;2651.0;2735.0;3.17
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;114201;Mléko polotuèné pasterované; Kè / 1 l;2007;2008;2;19.73;%;15.0;17.96;1035.0;948.0;-8.41
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;112704;Šunkový salám; Kè / 1 kg;2007;2008;2;2.09;%;116.96;119.41;132.0;142.0;7.58
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;112401;Kuøata kuchaná celá; Kè / 1 kg;2007;2008;2;22.69;%;50.02;61.37;310.0;277.0;-10.65
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;112201;Vepøová peèenì s kostí; Kè / 1 kg;2007;2008;2;5.03;%;100.29;105.33;154.0;161.0;4.55
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2007;2008;2;3.84;%;169.2;175.7;91.0;97.0;6.59
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;111602;Tìstoviny vajeèné; Kè / 1 kg;2007;2008;2;18.82;%;26.09;31.0;595.0;549.0;-7.73
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;111303;Peèivo pšenièné bílé; Kè / 1 kg;2007;2008;2;28.43;%;42.7;54.84;363.0;310.0;-14.6
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;111301;Chléb konzumní kmínový; Kè / 1 kg;2007;2008;2;25.75;%;18.29;23.0;849.0;741.0;-12.72
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;111201;Pšenièná mouka hladká; Kè / 1 kg;2007;2008;2;54.7;%;8.61;13.32;1804.0;1279.0;-29.1
2007;2008;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;9.70;15537;17044;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2007;2008;2;30.55;%;23.73;30.98;654.0;550.0;-15.9
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2007;2008;3;5.39;%;8.54;9.0;1932.0;2028.0;4.97
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2007;2008;3;5.84;%;7.87;8.33;2096.0;2191.0;4.53
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;118101;Cukr krystalový; Kè / 1 kg;2007;2008;3;-5.27;%;21.82;20.67;756.0;883.0;16.8
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;117401;Konzumní brambory; Kè / 1 kg;2007;2008;3;-12.93;%;11.99;10.44;1376.0;1748.0;27.03
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;117106;Mrkev; Kè / 1 kg;2007;2008;3;27.29;%;14.0;17.82;1178.0;1024.0;-13.07
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;117103;Papriky; Kè / 1 kg;2007;2008;3;-12.34;%;53.55;46.94;308.0;388.0;25.97
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2007;2008;3;-7.34;%;31.2;28.91;528.0;631.0;19.51
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;116104;Jablka konzumní; Kè / 1 kg;2007;2008;3;10.23;%;33.53;36.96;492.0;493.0;0.2
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;116103;Banány žluté; Kè / 1 kg;2007;2008;3;-3.3;%;28.47;27.53;579.0;663.0;14.51
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;116101;Pomeranèe; Kè / 1 kg;2007;2008;3;-6.34;%;37.83;35.43;436.0;515.0;18.12
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2007;2008;3;30.14;%;67.78;88.21;243.0;206.0;-15.23
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;115101;Máslo; Kè / 1 kg;2007;2008;3;0.22;%;111.43;111.67;148.0;163.0;10.14
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;114701;Vejce slepièí èerstvá; Kè / 10 ks;2007;2008;3;13.14;%;23.36;26.43;706.0;690.0;-2.27
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;114501;Eidamská cihla; Kè / 1 kg;2007;2008;3;6.29;%;119.97;127.52;137.0;143.0;4.38
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;114401;Jogurt bílý netuèný; Kè / 150 g;2007;2008;3;10.03;%;5.78;6.36;2855.0;2870.0;0.53
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;114201;Mléko polotuèné pasterované; Kè / 1 l;2007;2008;3;15.1;%;15.43;17.76;1069.0;1027.0;-3.93
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;112704;Šunkový salám; Kè / 1 kg;2007;2008;3;1.86;%;116.83;119.0;141.0;153.0;8.51
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;112401;Kuøata kuchaná celá; Kè / 1 kg;2007;2008;3;3.32;%;58.35;60.29;282.0;302.0;7.09
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;112201;Vepøová peèenì s kostí; Kè / 1 kg;2007;2008;3;5.04;%;103.87;109.1;158.0;167.0;5.7
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2007;2008;3;3.76;%;169.76;176.15;97.0;103.0;6.19
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;111602;Tìstoviny vajeèné; Kè / 1 kg;2007;2008;3;19.25;%;26.03;31.04;633.0;588.0;-7.11
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;111303;Peèivo pšenièné bílé; Kè / 1 kg;2007;2008;3;27.8;%;42.12;53.83;391.0;339.0;-13.3
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;111301;Chléb konzumní kmínový; Kè / 1 kg;2007;2008;3;21.53;%;18.86;22.92;874.0;796.0;-8.92
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;111201;Pšenièná mouka hladká; Kè / 1 kg;2007;2008;3;53.72;%;8.88;13.65;1858.0;1337.0;-28.04
2007;2008;3;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;10.62;16502;18254;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2007;2008;3;54.56;%;23.92;36.97;689.0;493.0;-28.45
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;2000001;Kapr živý; Kè / 1 kg;2007;2008;4;1.76;%;78.98;80.37;234.0;244.0;4.27
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2007;2008;4;4.97;%;8.65;9.08;2137.0;2164.0;1.26
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2007;2008;4;4.8;%;7.71;8.08;2398.0;2432.0;1.42
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;118101;Cukr krystalový; Kè / 1 kg;2007;2008;4;-5.11;%;21.52;20.42;859.0;962.0;11.99
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;117401;Konzumní brambory; Kè / 1 kg;2007;2008;4;-5.02;%;9.57;9.09;1932.0;2162.0;11.9
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;117106;Mrkev; Kè / 1 kg;2007;2008;4;-1.05;%;12.39;12.26;1492.0;1603.0;7.44
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;117103;Papriky; Kè / 1 kg;2007;2008;4;-23.3;%;66.02;50.64;280.0;388.0;38.57
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2007;2008;4;-10.33;%;44.04;39.49;419.0;497.0;18.62
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;116104;Jablka konzumní; Kè / 1 kg;2007;2008;4;-11.73;%;29.06;25.65;636.0;766.0;20.44
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;116103;Banány žluté; Kè / 1 kg;2007;2008;4;-7.48;%;29.94;27.7;617.0;709.0;14.91
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;116101;Pomeranèe; Kè / 1 kg;2007;2008;4;-7.91;%;30.34;27.94;609.0;703.0;15.44
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2007;2008;4;21.73;%;72.62;88.4;254.0;222.0;-12.6
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;115101;Máslo; Kè / 1 kg;2007;2008;4;-25.47;%;145.52;108.46;127.0;181.0;42.52
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;114701;Vejce slepièí èerstvá; Kè / 10 ks;2007;2008;4;-9.72;%;29.13;26.3;634.0;747.0;17.82
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;114501;Eidamská cihla; Kè / 1 kg;2007;2008;4;-16.45;%;148.84;124.36;124.0;158.0;27.42
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;114401;Jogurt bílý netuèný; Kè / 150 g;2007;2008;4;4.82;%;6.02;6.31;3071.0;3115.0;1.43
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;114201;Mléko polotuèné pasterované; Kè / 1 l;2007;2008;4;0.69;%;17.46;17.58;1058.0;1118.0;5.67
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;112704;Šunkový salám; Kè / 1 kg;2007;2008;4;5.18;%;114.82;120.77;161.0;162.0;0.62
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;112401;Kuøata kuchaná celá; Kè / 1 kg;2007;2008;4;-2.58;%;61.23;59.65;301.0;329.0;9.3
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;112201;Vepøová peèenì s kostí; Kè / 1 kg;2007;2008;4;4.44;%;104.11;108.73;177.0;180.0;1.69
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2007;2008;4;4.17;%;170.07;177.16;108.0;110.0;1.85
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;111602;Tìstoviny vajeèné; Kè / 1 kg;2007;2008;4;7.55;%;28.74;30.91;643.0;635.0;-1.24
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;111303;Peèivo pšenièné bílé; Kè / 1 kg;2007;2008;4;6.9;%;49.72;53.15;371.0;369.0;-0.54
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;111301;Chléb konzumní kmínový; Kè / 1 kg;2007;2008;4;5.87;%;21.11;22.35;875.0;879.0;0.46
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;111201;Pšenièná mouka hladká; Kè / 1 kg;2007;2008;4;18.91;%;10.68;12.7;1731.0;1547.0;-10.63
2007;2008;4;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;6.31;18490;19657;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2007;2008;4;54.79;%;24.42;37.8;757.0;520.0;-31.31
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2008;2009;1;2.81;%;8.91;9.16;1806.0;1728.0;-4.32
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2008;2009;1;-1.33;%;8.29;8.18;1942.0;1935.0;-0.36
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;118101;Cukr krystalový; Kè / 1 kg;2008;2009;1;-5.75;%;21.73;20.48;740.0;773.0;4.46
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;117401;Konzumní brambory; Kè / 1 kg;2008;2009;1;-5.04;%;10.31;9.79;1561.0;1617.0;3.59
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;117106;Mrkev; Kè / 1 kg;2008;2009;1;10.6;%;14.9;16.48;1080.0;960.0;-11.11
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;117103;Papriky; Kè / 1 kg;2008;2009;1;-5.11;%;69.9;66.33;230.0;238.0;3.48
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2008;2009;1;4.06;%;39.7;41.31;405.0;383.0;-5.43
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;116104;Jablka konzumní; Kè / 1 kg;2008;2009;1;-15.55;%;30.93;26.12;520.0;606.0;16.54
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;116103;Banány žluté; Kè / 1 kg;2008;2009;1;-0.73;%;34.35;34.1;468.0;464.0;-0.85
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;116101;Pomeranèe; Kè / 1 kg;2008;2009;1;2.47;%;27.54;28.22;584.0;561.0;-3.94
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2008;2009;1;12.88;%;78.09;88.15;206.0;179.0;-13.11
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;115101;Máslo; Kè / 1 kg;2008;2009;1;-22.9;%;122.46;94.42;131.0;167.0;27.48
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;114701;Vejce slepièí èerstvá; Kè / 10 ks;2008;2009;1;-13.27;%;30.66;26.59;525.0;595.0;13.33
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;114501;Eidamská cihla; Kè / 1 kg;2008;2009;1;-20.04;%;148.34;118.62;108.0;133.0;23.15
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;114401;Jogurt bílý netuèný; Kè / 150 g;2008;2009;1;1.44;%;6.24;6.33;2580.0;2501.0;-3.06
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;114201;Mléko polotuèné pasterované; Kè / 1 l;2008;2009;1;-9.9;%;18.28;16.47;880.0;961.0;9.2
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;112704;Šunkový salám; Kè / 1 kg;2008;2009;1;1.59;%;117.43;119.3;137.0;132.0;-3.65
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;112401;Kuøata kuchaná celá; Kè / 1 kg;2008;2009;1;-4.35;%;61.61;58.93;261.0;268.0;2.68
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;112201;Vepøová peèenì s kostí; Kè / 1 kg;2008;2009;1;3.82;%;103.76;107.72;155.0;146.0;-5.81
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2008;2009;1;2.95;%;173.85;178.98;92.0;88.0;-4.35
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;111602;Tìstoviny vajeèné; Kè / 1 kg;2008;2009;1;3.35;%;30.18;31.19;533.0;507.0;-4.88
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;111303;Peèivo pšenièné bílé; Kè / 1 kg;2008;2009;1;-14.4;%;54.94;47.03;293.0;336.0;14.68
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;111301;Chléb konzumní kmínový; Kè / 1 kg;2008;2009;1;-7.29;%;23.06;21.38;698.0;740.0;6.02
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;111201;Pšenièná mouka hladká; Kè / 1 kg;2008;2009;1;-9.17;%;12.21;11.09;1318.0;1427.0;8.27
2008;2009;1;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;-1.66;16100;15833;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2008;2009;1;36.43;%;27.31;37.26;589.0;424.0;-28.01
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2008;2009;2;3.03;%;8.92;9.19;1910.0;1863.0;-2.46
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2008;2009;2;-1.08;%;8.31;8.22;2051.0;2083.0;1.56
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;118101;Cukr krystalový; Kè / 1 kg;2008;2009;2;-8.18;%;21.27;19.53;801.0;876.0;9.36
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;117401;Konzumní brambory; Kè / 1 kg;2008;2009;2;-0.95;%;12.62;12.5;1350.0;1369.0;1.41
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;117106;Mrkev; Kè / 1 kg;2008;2009;2;17.0;%;20.82;24.36;818.0;702.0;-14.18
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;117103;Papriky; Kè / 1 kg;2008;2009;2;-19.26;%;76.05;61.4;224.0;278.0;24.11
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2008;2009;2;22.84;%;35.2;43.24;484.0;396.0;-18.18
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;116104;Jablka konzumní; Kè / 1 kg;2008;2009;2;-24.33;%;36.62;27.71;465.0;617.0;32.69
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;116103;Banány žluté; Kè / 1 kg;2008;2009;2;11.78;%;31.41;35.11;542.0;487.0;-10.15
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;116101;Pomeranèe; Kè / 1 kg;2008;2009;2;-6.04;%;33.27;31.26;512.0;547.0;6.84
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2008;2009;2;2.51;%;84.72;86.85;201.0;197.0;-1.99
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;115101;Máslo; Kè / 1 kg;2008;2009;2;-19.64;%;113.72;91.39;149.0;187.0;25.5
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;114701;Vejce slepièí èerstvá; Kè / 10 ks;2008;2009;2;-7.36;%;28.27;26.19;602.0;653.0;8.47
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;114501;Eidamská cihla; Kè / 1 kg;2008;2009;2;-18.55;%;136.1;110.85;125.0;154.0;23.2
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;114401;Jogurt bílý netuèný; Kè / 150 g;2008;2009;2;-0.16;%;6.23;6.22;2735.0;2753.0;0.66
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;114201;Mléko polotuèné pasterované; Kè / 1 l;2008;2009;2;-11.8;%;17.96;15.84;948.0;1081.0;14.03
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;112704;Šunkový salám; Kè / 1 kg;2008;2009;2;-0.16;%;119.41;119.22;142.0;143.0;0.7
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;112401;Kuøata kuchaná celá; Kè / 1 kg;2008;2009;2;-5.44;%;61.37;58.03;277.0;295.0;6.5
2008;2009;2;pøepoètený;200;Zemìdìlství, lesnictví, rybáøství;A;0.47;17044;17124;112201;Vepøová peèenì s kostí; Kè / 1 kg;2008;2009;2;0.32;%;105.33;105.67;161.0;162.0;0.62
